"parameter_id","parameter_title","parameter_type","meaning_category","calculation_phase","unit","tef_priority_tag","all_tags","tef_global_default","global_default_available","global_default_scaling","global_default_valid_from","global_default_year","global_default_reference","global_default_reference_domain","global_default_comment","country_specific_value_count","countries_with_values","default_use_assessment","preferred_source_level","data_sourcing_effort","assessment_rationale","classification_status","direct_activity_model_count","direct_activity_model_ids","transition_model_count","transition_model_codes","transition_model_ids","sectors","m1_in_scope_tef_parameter","m1_in_scope_shift_count","m1_in_scope_shift_codes","m1_data_work_assessment","tef_source_file","tef_repository","tef_source_snapshot","analysis_date","tef_licence"
"emission_factor_manure_storage_anaerobic_lagoon_other_cattle_tonne_to_co2e_gram","Emission factor other cattle uncovered anaerobic lagoon manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","2027200","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_anaerobic_lagoon_other_cattle","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_anaerobic_lagoon_other_cattle_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_anaerobic_lagoon_poultry_tonne_to_co2e_gram","Emission factor poultry uncovered anaerobic lagoon manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","4390400","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_anaerobic_lagoon_poultry","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_anaerobic_lagoon_poultry_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_anaerobic_lagoon_swine_tonne_to_co2e_gram","Emission factor swine uncovered anaerobic lagoon manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","5065200","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_anaerobic_lagoon_swine","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_anaerobic_lagoon_swine_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_dry_lot_dairy_cattle_tonne_to_co2e_gram","Emission factor dairy cattle dry lot manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","83944","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_dry_lot_dairy_cattle","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_dry_lot_dairy_cattle_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_dry_lot_goat_tonne_to_co2e_gram","Emission factor goat dry lot manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","111056","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_dry_lot_goat","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_dry_lot_goat_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_dry_lot_horse_tonne_to_co2e_gram","Emission factor horse dry lot manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","94311","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_dry_lot_horse","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_dry_lot_horse_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_dry_lot_other_cattle_tonne_to_co2e_gram","Emission factor other cattle dry lot manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","80240","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_dry_lot_other_cattle","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_dry_lot_other_cattle_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_dry_lot_poultry_tonne_to_co2e_gram","Emission factor poultry dry lot manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","181071","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_dry_lot_poultry","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_dry_lot_poultry_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_dry_lot_sheep_tonne_to_co2e_gram","Emission factor sheep dry lot manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","113856","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_dry_lot_sheep","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_dry_lot_sheep_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_dry_lot_swine_tonne_to_co2e_gram","Emission factor swine dry lot manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","143966","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_dry_lot_swine","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_dry_lot_swine_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_slurry_dairy_cattle_tonne_to_co2e_gram","Emission factor dairy cattle slurry manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","956186","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_slurry_dairy_cattle","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_slurry_dairy_cattle_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
"emission_factor_manure_storage_slurry_other_cattle_tonne_to_co2e_gram","Emission factor other cattle slurry manure storage","EMISSION_FACTOR","Emission factor","Core baseline / abatement calculation","g_co2e_tonne","","emission_factors","720060","true","CONSTANT","2019-01-01","2019","https://docs.google.com/spreadsheets/d/1MRRXQoCwDe8b9KsNlmpbcPK84STtkIrkEY2jz8xxQ7g/edit?usp=sharing","docs.google.com","Calculated based on IPCC Guidelines for National Greenhouse Gas Inventories","0","","Local data preferred; TEF default usable as fallback","Country/sector reference","Medium","The factor may vary by technology, practice or methodology; use the default only with an uncertainty flag.","Rule-based initial assessment; expert validation required","1","manure_storage_slurry_other_cattle","0","","","afolu","false","0","","Out of current M1 TEF-model scope","models/parameters/emission_factor_manure_storage_slurry_other_cattle_tonne_to_co2e_gram.yaml","https://www.transitionelements.org/","TEF working repository snapshot reviewed 2026-08-25","2026-08-25","CC BY-NC-SA 4.0"
